OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,Discount,Sales,Cost
O025640,2025-12-27 00:00:00,C0509,P037,S004,1,67.61,0.0,67.61,46.97
O025641,2024-07-02 00:00:00,C0841,P116,S017,1,217.89,0.02,213.53,182.36
O025642,2024-04-11 00:00:00,C0609,P064,S004,1,42.46,0.0,42.46,35.34
O025643,2024-03-13 00:00:00,C0959,P047,S007,6,23.85,0.0,143.1,93.18
O025644,2024-06-18 00:00:00,C0230,P106,S016,4,200.57,0.02,786.23,560.84
O025645,2024-04-28 00:00:00,C0875,P045,S004,1,21.49,0.0,21.49,14.16
O025646,2025-12-18 00:00:00,C0715,P096,S009,3,227.1,0.0,681.3,586.95
O025647,2025-08-17 00:00:00,C0542,P077,S014,3,7.98,0.05,22.74,19.95
O025648,2025-01-01 00:00:00,C0444,P037,S010,2,67.61,0.05,128.46,93.94
O025649,2025-03-27 00:00:00,C0843,P116,S018,1,217.89,0.05,207.0,182.36
O025650,2024-04-23 00:00:00,C0417,P083,S004,8,148.37,0.2,949.57,832.24
O025651,2025-10-09 00:00:00,C0040,P119,S012,2,269.54,0.0,539.08,426.5
O025652,2024-09-27 00:00:00,C1138,P001,S008,4,773.26,0.05,2938.39,2229.0
O025653,2025-12-25 00:00:00,C0538,P034,S012,5,50.6,0.02,247.94,206.9
O025654,2024-03-04 00:00:00,C0198,P040,S003,8,55.46,0.0,443.68,352.96
O025655,2025-07-06 00:00:00,C0271,P081,S014,1,178.79,0.0,178.79,116.42
O025656,2024-12-29 00:00:00,C0996,P101,S005,2,242.55,0.0,485.1,319.34
O025657,2024-10-23 00:00:00,C0398,P015,S017,2,229.18,0.05,435.44,352.26
O025658,2025-10-04 00:00:00,C0338,P019,S018,3,203.88,0.05,581.06,530.94
O025659,2024-11-03 00:00:00,C0585,P081,S007,6,178.79,0.05,1019.1,698.52
O025660,2024-03-06 00:00:00,C0035,P043,S015,2,19.3,0.0,38.6,30.24
O025661,2024-05-26 00:00:00,C0673,P084,S011,4,107.38,0.05,408.04,350.52
O025662,2024-10-19 00:00:00,C0049,P001,S018,2,773.26,0.0,1546.52,1114.5
O025663,2025-06-15 00:00:00,C1003,P063,S019,2,38.52,0.15,65.48,62.78
O025664,2025-11-03 00:00:00,C0516,P003,S018,1,636.79,0.0,636.79,436.23
O025665,2024-01-07 00:00:00,C0262,P115,S006,2,261.82,0.2,418.91,389.78
O025666,2024-02-29 00:00:00,C0546,P018,S012,3,282.48,0.2,677.95,591.6
O025667,2025-12-22 00:00:00,C0211,P022,S002,1,536.59,0.15,456.1,403.77
O025668,2025-12-03 00:00:00,C0385,P013,S007,2,193.38,0.1,348.08,320.56
O025669,2025-12-22 00:00:00,C0157,P027,S008,3,570.34,0.02,1676.8,1169.43
O025670,2024-01-31 00:00:00,C0803,P059,S010,1,11.75,0.1,10.58,8.28
O025671,2025-04-04 00:00:00,C1172,P075,S017,3,9.52,0.0,28.56,23.34
O025672,2025-07-19 00:00:00,C0583,P109,S001,2,162.13,0.02,317.77,280.7
O025673,2025-02-25 00:00:00,C0119,P106,S010,1,200.57,0.2,160.46,140.21
O025674,2025-12-10 00:00:00,C0089,P011,S017,1,238.21,0.0,238.21,164.63
O025675,2024-07-25 00:00:00,C0999,P052,S005,3,15.53,0.0,46.59,32.04
O025676,2025-04-14 00:00:00,C0418,P105,S017,2,152.91,0.1,275.24,257.4
O025677,2025-01-30 00:00:00,C0356,P020,S002,4,215.04,0.1,774.14,612.56
O025678,2024-09-29 00:00:00,C0123,P081,S011,3,178.79,0.02,525.64,349.26
O025679,2024-11-10 00:00:00,C0797,P052,S020,2,15.53,0.1,27.95,21.36
O025680,2025-04-14 00:00:00,C0076,P021,S008,2,543.4,0.05,1032.46,715.14
O025681,2024-01-22 00:00:00,C1085,P008,S013,2,670.58,0.05,1274.1,935.54
O025682,2024-02-06 00:00:00,C0250,P035,S004,1,60.9,0.1,54.81,45.81
O025683,2025-07-01 00:00:00,C0083,P001,S009,1,773.26,0.02,757.79,557.25
O025684,2024-08-09 00:00:00,C0841,P024,S002,3,516.82,0.0,1550.46,1101.96
O025685,2024-03-06 00:00:00,C0426,P066,S003,3,51.43,0.1,138.86,102.15
O025686,2025-04-05 00:00:00,C0836,P095,S007,1,242.98,0.05,230.83,192.03
O025687,2024-05-03 00:00:00,C0048,P061,S020,2,39.86,0.15,67.76,62.14
O025688,2025-11-01 00:00:00,C1034,P088,S019,8,124.23,0.05,944.15,852.32
O025689,2024-10-13 00:00:00,C0372,P009,S002,1,684.17,0.0,684.17,576.57
O025690,2024-04-07 00:00:00,C0908,P037,S002,4,67.61,0.0,270.44,187.88
O025691,2025-08-14 00:00:00,C1123,P080,S014,2,10.08,0.1,18.14,15.82
O025692,2025-02-11 00:00:00,C0643,P007,S019,4,780.87,0.0,3123.48,2185.36
O025693,2025-12-15 00:00:00,C0401,P071,S011,1,7.96,0.1,7.16,6.53
O025694,2024-03-01 00:00:00,C0376,P021,S011,10,543.4,0.15,4618.9,3575.7
O025695,2025-04-19 00:00:00,C0824,P051,S013,2,13.09,0.02,25.66,21.32
O025696,2025-11-10 00:00:00,C0007,P076,S009,3,8.13,0.1,21.95,17.55
O025697,2025-05-23 00:00:00,C0177,P119,S015,3,269.54,0.0,808.62,639.75
O025698,2024-10-30 00:00:00,C0777,P011,S003,3,238.21,0.02,700.34,493.89
O025699,2024-08-10 00:00:00,C0031,P067,S002,2,35.44,0.1,63.79,60.72
O025700,2025-10-26 00:00:00,C0348,P065,S002,3,56.52,0.0,169.56,111.0
O025701,2024-01-18 00:00:00,C0778,P008,S005,3,670.58,0.0,2011.74,1403.31
O025702,2024-06-02 00:00:00,C0301,P074,S011,4,10.76,0.0,43.04,30.0
O025703,2024-09-28 00:00:00,C1117,P010,S006,4,591.46,0.15,2010.96,1902.0
O025704,2025-11-28 00:00:00,C1170,P083,S012,3,148.37,0.05,422.85,312.09
O025705,2025-11-25 00:00:00,C0041,P025,S001,6,527.58,0.0,3165.48,2533.44
O025706,2025-02-11 00:00:00,C0210,P016,S009,6,219.21,0.0,1315.26,1118.64
O025707,2024-07-29 00:00:00,C1089,P009,S003,1,684.17,0.02,670.49,576.57
O025708,2024-10-21 00:00:00,C0039,P056,S006,10,10.91,0.0,109.1,87.1
O025709,2025-11-28 00:00:00,C0584,P029,S013,4,467.41,0.0,1869.64,1544.32
O025710,2024-06-29 00:00:00,C1140,P056,S001,3,10.91,0.02,32.08,26.13
O025711,2025-05-31 00:00:00,C0707,P108,S016,3,189.06,0.05,538.82,391.38
O025712,2025-04-05 00:00:00,C0368,P101,S006,2,242.55,0.0,485.1,319.34
O025713,2024-01-28 00:00:00,C0008,P091,S018,2,310.21,0.05,589.4,495.18
O025714,2024-09-16 00:00:00,C0473,P057,S015,2,14.03,0.1,25.25,19.86
O025715,2025-07-19 00:00:00,C0651,P014,S019,8,235.55,0.0,1884.4,1261.44
O025716,2025-03-16 00:00:00,C0098,P049,S013,3,15.78,0.05,44.97,36.24
O025717,2024-11-09 00:00:00,C0634,P003,S009,1,636.79,,636.79,436.23
O025718,2025-11-23 00:00:00,C0485,P015,S004,4,229.18,0.0,916.72,704.52
O025719,2024-02-28 00:00:00,C0391,P037,S002,3,67.61,0.05,192.69,140.91
O025720,2025-12-02 00:00:00,C1167,P084,S016,3,107.38,0.2,257.71,262.89
O025721,2025-11-15 00:00:00,C1073,P095,S013,1,242.98,0.05,230.83,192.03
O025722,2025-08-29 00:00:00,C0833,P075,S003,3,9.52,0.1,25.7,23.34
O025723,2025-09-28 00:00:00,C0710,P031,S002,5,58.34,0.05,277.12,219.85
O025724,2025-04-21 00:00:00,C0569,P087,S016,1,166.12,0.1,149.51,107.6
O025725,2025-09-30 00:00:00,C0085,P120,S002,3,226.75,0.0,680.25,531.93
O025726,2024-07-06 00:00:00,C0369,P079,S011,1,7.05,0.15,5.99,6.01
O025727,2025-07-19 00:00:00,C0013,P092,S007,3,263.91,0.0,791.73,649.23
O025728,2024-11-14 00:00:00,C0440,P106,S015,3,200.57,0.0,601.71,420.63
O025729,2025-04-25 00:00:00,C0569,P086,S002,5,165.37,0.05,785.51,582.8
O025730,2024-01-26 00:00:00,C0734,P106,S002,2,200.57,0.0,401.14,280.42
O025731,2025-05-10 00:00:00,C0426,P036,S003,8,55.24,0.02,433.08,287.76
O025732,2025-02-24 00:00:00,C0306,P037,S015,6,67.61,0.02,397.55,281.82
O025733,2025-06-23 00:00:00,C0853,P021,S015,5,543.4,0.15,2309.45,1787.85
O025734,2025-10-14 00:00:00,C0183,P022,S015,3,536.59,0.0,1609.77,1211.31
O025735,2024-12-11 00:00:00,C0151,P067,S012,1,35.44,0.0,35.44,30.36
O025736,2024-11-17 00:00:00,C0836,P112,S004,3,287.93,0.0,863.79,604.8
O025737,2025-05-01 00:00:00,C0704,P027,S005,4,570.34,0.0,2281.36,1559.24
O025738,2024-01-26 00:00:00,C1044,P086,S003,2,165.37,0.15,281.13,233.12
O025739,2024-06-21 00:00:00,C0887,P010,S003,8,591.46,0.1,4258.51,3804.0
O025740,2024-10-07 00:00:00,C1082,P117,S015,1,222.64,0.05,211.51,187.1
O025741,2024-01-15 00:00:00,C0798,P064,S010,5,42.46,0.1,191.07,176.7
O025742,2025-06-22 00:00:00,C1010,P060,S009,6,10.84,0.05,61.79,51.66
O025743,2025-05-09 00:00:00,C0203,P044,S003,3,16.8,0.1,45.36,37.86
O025744,2025-04-02 00:00:00,C0637,P116,S013,6,217.89,0.0,1307.34,1094.16
O025745,2025-03-27 00:00:00,C1134,P051,S017,1,13.09,0.05,12.44,10.66
O025746,2024-11-11 00:00:00,C0947,P015,S001,2,229.18,0.1,412.52,352.26
O025747,2024-11-29 00:00:00,C0484,P068,S019,1,54.35,0.0,54.35,37.37
O025748,2024-05-01 00:00:00,C1112,P071,S004,2,7.96,0.0,15.92,13.06
O025749,2025-11-11 00:00:00,C0376,P090,S019,1,114.51,0.1,103.06,84.64
O025750,2025-04-23 00:00:00,C0029,P060,S015,1,10.84,0.0,10.84,8.61
O025751,2025-05-08 00:00:00,C0956,P034,S018,1,50.6,0.1,45.54,41.38
O025752,2024-10-24 00:00:00,C0495,P001,S004,4,773.26,0.05,2938.39,2229.0
O025753,2024-05-28 00:00:00,C0042,P119,S012,2,269.54,0.05,512.13,426.5
O025754,2024-06-08 00:00:00,C0245,P024,S002,3,516.82,0.05,1472.94,1101.96
O025755,2024-03-27 00:00:00,C0087,P043,S009,3,19.3,0.1,52.11,45.36
O025756,2024-06-04 00:00:00,,P019,S004,3,203.88,,611.64,530.94
O025757,2024-12-27 00:00:00,C1018,P029,S002,8,467.41,0.0,3739.28,3088.64
O025758,2025-06-05 00:00:00,C1116,P008,S017,4,670.58,0.1,2414.09,1871.08
O025759,2024-12-09 00:00:00,C0219,P041,S016,3,15.18,0.05,43.26,38.1
O025760,2025-01-23 00:00:00,C0963,P114,S007,1,241.45,0.1,217.3,196.63
O025761,2024-05-14 00:00:00,C0677,P027,S009,1,570.34,0.1,513.31,389.81
O025762,2025-11-22 00:00:00,C0356,P116,S011,4,217.89,0.0,871.56,729.44
O025763,2024-06-28 00:00:00,C0803,P077,S013,5,7.98,0.05,37.9,33.25
O025764,2024-06-24 00:00:00,C1143,P108,S012,3,189.06,0.1,510.46,391.38
O025765,2025-12-24 00:00:00,C0553,P075,S007,10,9.52,0.02,93.3,77.8
O025766,2025-05-19 00:00:00,C0036,P119,S008,6,269.54,0.2,1293.79,1279.5
O025767,2024-03-24 00:00:00,C1011,P067,S020,8,35.44,0.05,269.34,242.88
O025768,2025-07-01 00:00:00,C0226,P100,,4,293.58,0.1,1056.89,771.2
O025769,2025-12-08 00:00:00,C0220,P005,S009,8,631.5,0.05,4799.4,3483.36
O025770,2025-08-06 00:00:00,C0741,P112,S006,3,287.93,0.0,863.79,604.8
O025771,2024-04-14 00:00:00,C0959,P003,S005,2,636.79,0.1,1146.22,872.46
O025772,2025-12-24 00:00:00,C0952,P024,S004,1,516.82,0.0,516.82,367.32
O025773,2025-05-18 00:00:00,C1042,P089,S002,6,146.02,0.1,788.51,676.08
O025774,2025-11-12 00:00:00,C1061,P031,S019,2,58.34,0.0,116.68,87.94
O025775,2025-03-03 00:00:00,C0154,P006,S018,1,707.84,0.0,707.84,470.1
O025776,2025-01-12 00:00:00,C0361,P104,S015,4,145.32,0.05,552.22,494.68
O025777,2024-01-14 00:00:00,C0865,P062,S019,2,43.92,0.02,86.08,65.96
O025778,2025-12-30 00:00:00,C0469,P058,S017,3,12.84,0.0,38.52,27.45
O025779,2025-03-03 00:00:00,C0860,P038,S003,10,72.16,0.15,613.36,477.0
O025780,2025-10-18 00:00:00,C0546,P087,S017,3,166.12,0.05,473.44,322.8
O025781,2025-01-08 00:00:00,C0542,P038,S017,1,72.16,0.05,68.55,47.7
O025782,2024-02-27 00:00:00,C0033,P068,S001,1,54.35,0.02,53.26,37.37
O025783,2025-09-27 00:00:00,C0730,P016,S018,3,219.21,0.02,644.48,559.32
O025784,2025-08-05 00:00:00,C1037,P037,S015,1,67.61,0.0,67.61,46.97
O025785,2025-01-08 00:00:00,C0983,P004,S020,1,619.09,0.0,619.09,518.37
O025786,2024-12-06 00:00:00,C0406,P035,S010,2,60.9,0.05,115.71,91.62
O025787,2024-11-03 00:00:00,C0813,P046,S015,1,23.72,0.05,22.53,15.64
O025788,2025-02-24 00:00:00,C0240,P090,S016,5,114.51,0.05,543.92,423.2
O025789,2024-07-02 00:00:00,C0761,P099,S014,2,262.29,0.2,419.66,441.7
O025790,2025-01-29 00:00:00,C0492,P064,S020,2,42.46,0.1,76.43,70.68
O025791,2024-01-27 00:00:00,C1113,P112,S003,4,287.93,0.1,1036.55,806.4
O025792,2024-06-10 00:00:00,C0853,P044,S008,2,16.8,0.0,33.6,25.24
O025793,2024-09-27 00:00:00,C0088,P060,S002,2,10.84,0.0,21.68,17.22
O025794,2024-09-02 00:00:00,C1046,P075,S013,1,9.52,0.0,9.52,7.78
O025795,2024-09-12 00:00:00,C0869,P022,S001,10,536.59,0.05,5097.61,4037.7
O025796,2024-08-14 00:00:00,C0259,P051,S007,1,13.09,0.15,11.13,10.66
O025797,2025-05-23 00:00:00,C0340,P108,S015,3,189.06,0.0,567.18,391.38
O025798,2025-05-03 00:00:00,C0208,P058,S018,3,12.84,0.1,34.67,27.45
O025799,2024-09-06 00:00:00,C0373,P112,S005,2,287.93,0.0,575.86,403.2
O025800,2024-01-11 00:00:00,C1133,P082,S006,4,127.99,0.05,486.36,356.52
O025801,2024-01-04 00:00:00,C1083,P021,S001,1,543.4,0.0,543.4,357.57
O025802,2024-12-19 00:00:00,C0662,P055,S008,1,12.75,0.0,12.75,8.36
O025803,2024-12-18 00:00:00,C0435,P044,S015,3,16.8,0.05,47.88,37.86
O025804,2025-09-03 00:00:00,C0439,P114,S018,1,241.45,0.05,229.38,196.63
O025805,2025-01-30 00:00:00,C1149,P041,S009,5,15.18,0.0,75.9,63.5
O025806,2024-01-23 00:00:00,C0240,P059,S003,3,11.75,0.02,34.54,24.84
O025807,2025-01-31 00:00:00,C0910,P083,S007,1,148.37,0.0,148.37,104.03
O025808,2025-07-27 00:00:00,C1195,P116,S010,1,217.89,0.02,213.53,182.36
O025809,2024-04-14 00:00:00,C1027,P066,S013,3,51.43,0.02,151.2,102.15
O025810,2024-07-10 00:00:00,C0864,P102,S012,8,235.49,0.0,1883.92,1336.32
O025811,2024-12-21 00:00:00,C1080,P015,S017,2,229.18,0.05,435.44,352.26
O025812,2025-03-29 00:00:00,C0262,P107,S012,1,223.24,0.15,189.75,161.06
O025813,2024-02-05 00:00:00,C1181,P025,S009,3,527.58,0.05,1503.6,1266.72
O025814,2024-11-20 00:00:00,C0110,P092,S003,3,263.91,0.0,791.73,649.23
O025815,2025-04-01 00:00:00,C0017,P065,S019,4,56.52,0.0,226.08,148.0
O025816,2025-03-24 00:00:00,C0240,P073,S001,2,10.84,0.1,19.51,15.42
O025817,2025-03-16 00:00:00,C0731,P012,S007,2,233.04,0.05,442.78,338.16
O025818,2024-04-03 00:00:00,C0298,P064,S009,2,42.46,0.05,80.67,70.68
O025819,2025-04-19 00:00:00,C0761,P011,S018,5,238.21,0.1,1071.94,823.15
O025820,2024-09-17 00:00:00,C0134,P067,S010,2,35.44,0.0,70.88,60.72
O025821,2024-07-29 00:00:00,C0837,P049,S009,2,15.78,0.2,25.25,24.16
O025822,2024-05-08 00:00:00,C0276,P025,S019,1,527.58,0.05,501.2,422.24
O025823,2024-08-07 00:00:00,C0629,P059,S008,1,11.75,0.2,9.4,8.28
O025824,2025-10-20 00:00:00,C0141,P026,S016,1,497.47,0.05,472.6,418.39
O025825,2024-03-28 00:00:00,C1165,P010,S001,4,591.46,0.1,2129.26,1902.0
O025826,2024-09-16 00:00:00,C0454,P005,S012,6,631.5,0.05,3599.55,2612.52
O025827,2025-01-18 00:00:00,C0726,P041,S015,4,15.18,0.0,60.72,50.8
O025828,2024-12-07 00:00:00,C0584,P090,S005,2,114.51,0.15,194.67,169.28
O025829,2024-04-16 00:00:00,C0715,P070,S016,3,49.41,0.05,140.82,113.97
O025830,2025-07-22 00:00:00,C0547,P015,S019,1,229.18,0.0,229.18,176.13
O025831,2025-05-12 00:00:00,C0088,P054,S002,1,12.38,0.1,11.14,8.79
O025832,2025-09-05 00:00:00,C0996,P070,S004,1,49.41,0.02,48.42,37.99
O025833,2024-05-11 00:00:00,C0771,P029,S003,3,467.41,0.0,1402.23,1158.24
O025834,2025-03-04 00:00:00,C0305,P017,S019,2,194.95,0.1,350.91,313.92
O025835,2025-11-14 00:00:00,C0101,P030,S006,1,425.03,0.02,416.53,337.87
O025836,2024-10-21 00:00:00,C1065,P008,S019,3,670.58,0.02,1971.51,1403.31
O025837,2024-01-07 00:00:00,C0400,P030,S008,6,425.03,0.1,2295.16,2027.22
O025838,2025-01-19 00:00:00,C1090,P065,S020,3,56.52,0.1,152.6,111.0
O025839,2024-03-15 00:00:00,C0920,P097,S012,2,315.65,0.0,631.3,441.48
O025840,2025-03-16 00:00:00,C1152,P105,S006,2,152.91,0.0,305.82,257.4
O025841,2024-03-14 00:00:00,C0792,P081,S011,1,178.79,0.02,175.21,116.42
O025842,2025-02-14 00:00:00,C0218,P043,S003,1,19.3,0.05,18.34,15.12
O025843,2025-02-26 00:00:00,C0043,P113,S004,2,242.09,0.0,484.18,328.68
O025844,2024-11-29 00:00:00,C0295,P111,S013,2,254.32,0.2,406.91,344.9
O025845,2024-03-17 00:00:00,C0528,P043,S016,6,19.3,0.0,115.8,90.72
O025846,2025-11-04 00:00:00,C0749,P002,S009,2,669.52,0.0,1339.04,924.58
O025847,2025-08-20 00:00:00,C1076,P053,S018,2,13.81,0.0,27.62,19.44
O025848,2025-03-14 00:00:00,C0170,P056,S008,2,10.91,0.0,21.82,17.42
O025849,2024-10-14 00:00:00,C0762,P082,S008,1,127.99,0.0,127.99,89.13
O025850,2025-02-15 00:00:00,C0103,P018,S012,2,282.48,0.0,564.96,394.4
O025851,2025-01-01 00:00:00,C0578,P066,S008,4,51.43,0.05,195.43,136.2
O025852,2024-08-21 00:00:00,C0089,P038,S014,4,72.16,0.05,274.21,190.8
O025853,2024-06-01 00:00:00,C0449,P060,S019,1,10.84,0.0,10.84,8.61
O025854,2024-04-19 00:00:00,C0728,P003,S007,4,636.79,0.1,2292.44,1744.92
O025855,2025-11-30 00:00:00,C0887,P064,S010,2,42.46,0.1,76.43,70.68
O025856,2024-05-10 00:00:00,C0966,P005,S007,1,631.5,0.02,618.87,435.42
O025857,2025-09-15 00:00:00,C0630,P103,S012,10,220.66,0.02,2162.47,1675.9
O025858,2024-11-29 00:00:00,C0311,P086,S013,5,165.37,0.0,826.85,582.8
O025859,2024-02-19 00:00:00,C1096,P111,S010,2,254.32,0.02,498.47,344.9
O025860,2024-11-11 00:00:00,C1121,P079,S002,3,7.05,0.02,20.73,18.03
O025861,2024-09-14 00:00:00,C1162,P118,S019,3,199.53,0.02,586.62,497.58
O025862,2024-04-09 00:00:00,C0951,P026,S014,10,497.47,0.0,4974.7,4183.9
O025863,2024-02-02 00:00:00,C0934,P001,S015,1,773.26,0.0,773.26,557.25
O025864,2024-12-25 00:00:00,C0093,P109,S016,1,162.13,0.1,145.92,140.35
O025865,2025-05-19 00:00:00,C0688,P080,S001,3,10.08,0.0,30.24,23.73
O025866,2025-01-08 00:00:00,C0489,P083,S018,1,148.37,0.1,133.53,104.03
O025867,2024-02-25 00:00:00,C0311,P035,S002,5,60.9,0.05,289.27,229.05
O025868,2025-06-03 00:00:00,C0082,P041,S016,1,15.18,0.05,14.42,12.7
O025869,2024-01-08 00:00:00,C0256,P082,S020,4,127.99,0.02,501.72,356.52
O025870,2025-01-09 00:00:00,C1099,P049,S011,1,15.78,0.0,15.78,12.08
O025871,2024-10-24 00:00:00,C1091,P010,S015,4,591.46,0.02,2318.52,1902.0
O025872,2024-12-25 00:00:00,C0892,P036,S018,1,55.24,0.05,52.48,35.97
O025873,2024-02-11 00:00:00,C0122,P047,S012,1,23.85,0.05,22.66,15.53
O025874,2024-02-04 00:00:00,C0824,P100,S010,1,293.58,0.1,264.22,192.8
O025875,2025-01-14 00:00:00,C0153,P042,S017,3,21.45,0.0,64.35,44.01
O025876,2024-07-09 00:00:00,C0820,P060,S016,1,10.84,0.1,9.76,8.61
O025877,2024-11-28 00:00:00,C0041,P072,S002,2,9.51,0.05,18.07,16.18
O025878,2025-02-10 00:00:00,C0343,P017,S002,6,194.95,0.05,1111.21,941.76
O025879,2024-10-16 00:00:00,C0148,P070,S015,2,49.41,0.0,98.82,75.98
O025880,2025-07-21 00:00:00,C1121,P025,S015,1,527.58,0.05,501.2,422.24
O025881,2025-09-17 00:00:00,C0683,P106,S017,3,200.57,0.05,571.62,420.63
O025882,2024-08-05 00:00:00,C1108,P036,S002,1,55.24,0.2,44.19,35.97
O025883,2024-07-04 00:00:00,C0025,P037,S004,4,67.61,0.05,256.92,187.88
O025884,2024-09-19 00:00:00,C0888,P049,S001,2,15.78,0.05,29.98,24.16
O025885,2025-04-14 00:00:00,C0576,P044,S006,8,16.8,0.0,134.4,100.96
O025886,2024-09-28 00:00:00,C0563,P072,S011,1,9.51,0.0,9.51,8.09
O025887,2024-06-20 00:00:00,C1048,P087,S008,2,166.12,0.02,325.6,215.2
O025888,2025-12-21 00:00:00,C0057,P116,S003,5,217.89,0.05,1034.98,911.8
O025889,2024-09-24 00:00:00,C1134,P107,S012,3,223.24,0.0,669.72,483.18
O025890,2024-12-28 00:00:00,C0034,P032,S007,1,58.79,0.15,49.97,39.11
O025891,2025-02-05 00:00:00,C0436,P073,S006,1,10.84,0.1,9.76,7.71
O025892,2024-09-23 00:00:00,C0166,P040,S016,3,55.46,0.0,166.38,132.36
O025893,2025-02-13 00:00:00,C0628,P097,S007,3,315.65,0.1,852.26,662.22
O025894,2024-02-16 00:00:00,C0715,P003,S012,1,636.79,0.15,541.27,436.23
O025895,2025-01-03 00:00:00,C0771,P120,S002,4,226.75,0.05,861.65,709.24
O025896,2024-06-23 00:00:00,C0958,P045,S015,1,21.49,0.05,20.42,14.16
O025897,2025-09-13 00:00:00,C0902,P090,S011,10,114.51,0.0,1145.1,846.4
O025898,2025-10-07 00:00:00,C1139,P082,S016,4,127.99,0.05,486.36,356.52
O025899,2025-01-16 00:00:00,C0540,P045,S007,3,21.49,0.02,63.18,42.48
O025900,2024-10-27 00:00:00,C0211,P116,S010,3,217.89,0.0,653.67,547.08
O025901,2025-01-23 00:00:00,C0187,P033,S009,1,54.32,0.05,51.6,40.89
O025902,2025-04-13 00:00:00,C0331,P089,S020,2,146.02,0.0,292.04,225.36
O025903,2025-05-14 00:00:00,C0724,P112,S003,5,287.93,0.0,1439.65,1008.0
O025904,2025-02-07 00:00:00,C0065,P015,S005,6,229.18,0.0,1375.08,1056.78
O025905,2025-03-08 00:00:00,C1146,P111,S020,1,254.32,0.0,254.32,172.45
O025906,2025-03-08 00:00:00,C1187,P107,S002,6,223.24,0.0,1339.44,966.36
O025907,2025-11-05 00:00:00,C0198,P046,S006,2,23.72,0.05,45.07,31.28
O025908,2024-07-10 00:00:00,C0938,P101,S007,3,242.55,0.15,618.5,479.01
O025909,2025-10-29 00:00:00,C0716,P001,S016,5,773.26,0.05,3672.98,2786.25
O025910,2025-01-11 00:00:00,C0577,P023,S016,1,619.05,0.1,557.14,401.94
O025911,2025-09-04 00:00:00,C0882,P091,S018,1,310.21,0.02,304.01,247.59
O025912,2025-05-24 00:00:00,C0691,P113,S002,2,242.09,0.2,387.34,328.68
O025913,2025-11-15 00:00:00,C0389,P016,S005,3,219.21,0.02,644.48,559.32
O025914,2024-01-04 00:00:00,C0675,P086,S010,3,165.37,0.15,421.69,349.68
O025915,2024-03-22 00:00:00,C0163,P013,S015,3,193.38,0.1,522.13,480.84
O025916,2025-11-26 00:00:00,C0306,P094,S012,6,348.32,0.1,1880.93,1397.34
O025917,2024-04-22 00:00:00,C1168,P108,S011,1,189.06,0.15,160.7,130.46
O025918,2025-04-25 00:00:00,C0223,P056,S017,8,10.91,0.1,78.55,69.68
O025919,2024-07-21 00:00:00,C0718,P013,S004,1,193.38,0.15,164.37,160.28
O025920,2024-05-10 00:00:00,C0357,P025,S017,8,527.58,0.05,4009.61,3377.92
O025921,2025-07-23 00:00:00,C0558,P061,S014,4,39.86,0.0,159.44,124.28
O025922,2024-02-05 00:00:00,C0297,P096,S005,5,227.1,0.05,1078.72,978.25
O025923,2025-08-04 00:00:00,C0683,P063,S009,5,38.52,0.02,188.75,156.95
O025924,2024-10-21 00:00:00,C0670,P058,S006,1,12.84,0.0,12.84,9.15
O025925,2024-09-06 00:00:00,C0742,P073,S007,3,10.84,0.1,29.27,23.13
O025926,2024-08-31 00:00:00,C0370,P117,S014,2,222.64,0.0,445.28,374.2
O025927,2024-11-09 00:00:00,C0695,P095,S007,2,242.98,0.0,485.96,384.06
O025928,2025-05-30 00:00:00,C0875,P019,S018,2,203.88,0.0,407.76,353.96
O025929,2024-07-26 00:00:00,C0864,P024,S002,3,516.82,0.02,1519.45,1101.96
O025930,2025-05-08 00:00:00,C0682,P043,S004,4,19.3,0.0,77.2,60.48
O025931,2024-12-27 00:00:00,C0359,P033,S019,3,54.32,0.1,146.66,122.67
O025932,2024-07-16 00:00:00,C0639,P089,S015,1,146.02,0.05,138.72,112.68
O025933,2024-01-30 00:00:00,C0645,P120,S009,2,226.75,0.0,453.5,354.62
O025934,2024-12-07 00:00:00,C1142,P069,S005,5,45.42,0.0,227.1,193.65
O025935,2024-09-14 00:00:00,C0453,P107,S006,4,223.24,0.0,892.96,644.24
O025936,2024-11-30 00:00:00,C0387,P052,S004,2,15.53,0.1,27.95,21.36
O025937,2025-10-05 00:00:00,C0900,P083,S018,1,148.37,0.05,140.95,104.03
O025938,2024-10-14 00:00:00,C0763,P085,S007,5,121.06,0.05,575.04,434.95
O025939,2024-10-07 00:00:00,C0513,P036,S019,1,55.24,,55.24,35.97
O025940,2025-06-05 00:00:00,C0001,P089,S016,6,146.02,0.0,876.12,676.08
O025941,2024-10-31 00:00:00,C0846,P065,S008,2,56.52,0.0,113.04,74.0
O025942,2025-09-16 00:00:00,C0885,P070,S015,3,49.41,0.1,133.41,113.97
O025943,2025-04-07 00:00:00,C1117,P031,S010,1,58.34,0.0,58.34,43.97
O025944,2024-03-24 00:00:00,C0604,P039,S010,1,56.32,0.05,53.5,40.39
O025945,2025-10-08 00:00:00,C0619,P103,S016,1,220.66,0.05,209.63,167.59
O025946,2024-08-19 00:00:00,C0251,P075,S015,3,9.52,0.02,27.99,23.34
O025947,2025-11-04 00:00:00,C0552,P016,S005,3,219.21,0.0,657.63,559.32
